,Year,Quater,Transaction_type,Total_Transaction,Transaction_amount,state_name
2248,2021,3,Others,182688,100146127.60812962,Kerala
2249,2021,4,Merchant payments,38574904,24589454633.018272,Kerala
2250,2021,4,Peer-to-peer payments,29075528,92774490034.55844,Kerala
2251,2021,4,Recharge & bill payments,13781815,5689390023.204552,Kerala
2252,2021,4,Financial Services,108232,128238698.74055986,Kerala
2253,2021,4,Others,283262,160563553.84187678,Kerala
2254,2020,1,Peer-to-peer payments,6634439,22862907701.60516,Kerala
2255,2020,1,Recharge & bill payments,5507580,1716538277.3696735,Kerala
2256,2020,1,Merchant payments,3485036,1810329140.1843734,Kerala
2257,2020,1,Financial Services,38050,17160614.593254916,Kerala
2258,2020,1,Others,68417,44149097.18179157,Kerala
2259,2020,2,Recharge & bill payments,7709714,2452435028.9249372,Kerala
2260,2020,2,Peer-to-peer payments,5603046,21309983654.739,Kerala
2261,2020,2,Merchant payments,2888260,2075701451.3627596,Kerala
2262,2020,2,Financial Services,40501,32921115.845954426,Kerala
2263,2020,2,Others,46446,23037227.727544237,Kerala
2264,2020,3,Peer-to-peer payments,8590587,33346812213.798676,Kerala
2265,2020,3,Recharge & bill payments,7932950,2688361345.204546,Kerala
2266,2020,3,Merchant payments,5065205,4016995193.6035366,Kerala
2267,2020,3,Financial Services,94130,76828720.82445312,Kerala
2268,2020,3,Others,75808,35153178.52298187,Kerala
2269,2020,4,Peer-to-peer payments,12941135,45686395927.74489,Kerala
2270,2020,4,Merchant payments,10990709,7695667406.723909,Kerala
2271,2020,4,Recharge & bill payments,9167428,3238199947.525463,Kerala
2272,2020,4,Financial Services,73833,69202344.44095232,Kerala
2273,2020,4,Others,115082,65791020.57617174,Kerala
2274,2018,1,Recharge & bill payments,988774,157311821.37585658,Kerala
2275,2018,1,Peer-to-peer payments,600205,2107288314.3025222,Kerala
2276,2018,1,Merchant payments,72164,82919383.04571173,Kerala
2277,2018,1,Financial Services,40170,7957491.901965583,Kerala
2278,2018,1,Others,70067,47197742.47444939,Kerala
2279,2018,2,Recharge & bill payments,1230869,248080143.25702396,Kerala
2280,2018,2,Peer-to-peer payments,848291,3436199589.077317,Kerala
2281,2018,2,Merchant payments,131217,144501582.04666698,Kerala
2282,2018,2,Financial Services,41100,12355589.34361695,Kerala
2283,2018,2,Others,56688,45786439.71799916,Kerala
2284,2018,3,Peer-to-peer payments,1425259,4823239268.279744,Kerala
2285,2018,3,Recharge & bill payments,1407588,296352497.34099543,Kerala
2286,2018,3,Merchant payments,210974,160705488.6023575,Kerala
2287,2018,3,Financial Services,37286,6170643.387882499,Kerala
2288,2018,3,Others,53241,36557326.26447625,Kerala
2289,2018,4,Peer-to-peer payments,2073960,6959805154.570259,Kerala
2290,2018,4,Recharge & bill payments,1679897,351296525.29857576,Kerala
2291,2018,4,Merchant payments,417114,378857199.6490426,Kerala
2292,2018,4,Financial Services,75084,10063656.726067666,Kerala
2293,2018,4,Others,64599,47338700.56846385,Kerala
2294,2022,1,Merchant payments,48236094,33822547183.04485,Chhattisgarh
2295,2022,1,Peer-to-peer payments,37457039,118393860520.57216,Chhattisgarh
2296,2022,1,Recharge & bill payments,11466264,5442872986.10511,Chhattisgarh
2297,2022,1,Financial Services,52918,55991695.312008664,Chhattisgarh
2298,2022,1,Others,200977,131773069.80038045,Chhattisgarh
2299,2022,2,Merchant payments,61093916,41536371583.74904,Chhattisgarh
2300,2022,2,Peer-to-peer payments,42532112,133534947239.2497,Chhattisgarh
2301,2022,2,Recharge & bill payments,12737942,5949415519.837789,Chhattisgarh
2302,2022,2,Financial Services,41530,46037703.16128763,Chhattisgarh
2303,2022,2,Others,178548,114905117.7834119,Chhattisgarh
2304,2022,3,Merchant payments,84355775,50874051122.3736,Chhattisgarh
2305,2022,3,Peer-to-peer payments,57116149,161027214428.20593,Chhattisgarh
2306,2022,3,Recharge & bill payments,16538894,8069941553.075293,Chhattisgarh
2307,2022,3,Financial Services,55775,61881709.73674865,Chhattisgarh
2308,2022,3,Others,185994,128469268.59740639,Chhattisgarh
2309,2022,4,Merchant payments,97405954,60247141797.94961,Chhattisgarh
2310,2022,4,Peer-to-peer payments,63986789,183672880692.7266,Chhattisgarh
2311,2022,4,Recharge & bill payments,16324117,8376603987.152398,Chhattisgarh
2312,2022,4,Financial Services,63695,81169069.23462963,Chhattisgarh
2313,2022,4,Others,179891,141385263.4082809,Chhattisgarh
2314,2019,1,Peer-to-peer payments,4068056,11417366152.388483,Chhattisgarh
2315,2019,1,Recharge & bill payments,2997095,679458794.5442779,Chhattisgarh
2316,2019,1,Merchant payments,710047,374735986.85082686,Chhattisgarh
2317,2019,1,Financial Services,33835,5075418.743007188,Chhattisgarh
2318,2019,1,Others,78636,67920032.80184662,Chhattisgarh
2319,2019,2,Peer-to-peer payments,4350167,15410038389.818308,Chhattisgarh
2320,2019,2,Recharge & bill payments,3435305,855753107.510468,Chhattisgarh
2321,2019,2,Merchant payments,1483870,654411637.0168115,Chhattisgarh
2322,2019,2,Financial Services,22563,4237631.55442897,Chhattisgarh
2323,2019,2,Others,98040,77914922.92227882,Chhattisgarh
2324,2019,3,Peer-to-peer payments,5021844,17584630267.779922,Chhattisgarh
2325,2019,3,Recharge & bill payments,4335851,1069468753.7262831,Chhattisgarh
2326,2019,3,Merchant payments,2772084,1074255588.7227576,Chhattisgarh
2327,2019,3,Financial Services,16452,4542997.939180325,Chhattisgarh
2328,2019,3,Others,96880,70361559.28538439,Chhattisgarh
2329,2019,4,Peer-to-peer payments,7241974,24112075521.017845,Chhattisgarh
2330,2019,4,Recharge & bill payments,5112337,1257371454.8604,Chhattisgarh
2331,2019,4,Merchant payments,3852716,1720930747.6285615,Chhattisgarh
2332,2019,4,Financial Services,14974,4665759.804240476,Chhattisgarh
2333,2019,4,Others,83757,48745253.90234077,Chhattisgarh
2334,2021,1,Peer-to-peer payments,15621154,55638916992.13896,Chhattisgarh
2335,2021,1,Merchant payments,15222763,10661449529.109669,Chhattisgarh
2336,2021,1,Recharge & bill payments,8456094,3000977538.840563,Chhattisgarh
2337,2021,1,Financial Services,37395,40387648.84021996,Chhattisgarh
2338,2021,1,Others,99031,68111552.62215017,Chhattisgarh
2339,2021,2,Peer-to-peer payments,18387345,62134058797.4359,Chhattisgarh
2340,2021,2,Merchant payments,15369311,12828590761.713423,Chhattisgarh
2341,2021,2,Recharge & bill payments,10764784,3640692364.165052,Chhattisgarh
2342,2021,2,Financial Services,40213,39620256.36433959,Chhattisgarh
2343,2021,2,Others,127767,85809079.54731184,Chhattisgarh
2344,2021,3,Merchant payments,27552743,19905616746.805294,Chhattisgarh
2345,2021,3,Peer-to-peer payments,25447410,80506858751.32883,Chhattisgarh
2346,2021,3,Recharge & bill payments,11039088,4045490947.2382197,Chhattisgarh
2347,2021,3,Financial Services,38817,48855662.40142638,Chhattisgarh
2348,2021,3,Others,159880,99286155.00295877,Chhattisgarh
2349,2021,4,Merchant payments,40526025,29283695601.229546,Chhattisgarh
2350,2021,4,Peer-to-peer payments,32799167,102177997315.68285,Chhattisgarh
2351,2021,4,Recharge & bill payments,11115444,4724827139.9519415,Chhattisgarh
2352,2021,4,Financial Services,55237,66445873.296120845,Chhattisgarh
2353,2021,4,Others,221621,146144588.65236923,Chhattisgarh
2354,2020,1,Peer-to-peer payments,8109789,28723854868.846924,Chhattisgarh
2355,2020,1,Recharge & bill payments,6400067,1688995018.2209015,Chhattisgarh
2356,2020,1,Merchant payments,4923214,2393811867.3887434,Chhattisgarh
2357,2020,1,Financial Services,12424,7378557.223060286,Chhattisgarh
2358,2020,1,Others,78497,46557359.6766012,Chhattisgarh
2359,2020,2,Recharge & bill payments,8366200,2504355746.828547,Chhattisgarh
2360,2020,2,Peer-to-peer payments,7216219,27351810047.608715,Chhattisgarh
2361,2020,2,Merchant payments,3158417,2361252112.419633,Chhattisgarh
2362,2020,2,Financial Services,19986,17814454.60563486,Chhattisgarh
2363,2020,2,Others,60103,33149845.438824516,Chhattisgarh
2364,2020,3,Peer-to-peer payments,9734445,34661165923.13037,Chhattisgarh
2365,2020,3,Recharge & bill payments,8705513,2790720003.1373434,Chhattisgarh
2366,2020,3,Merchant payments,5591916,3990179454.1880045,Chhattisgarh
2367,2020,3,Financial Services,34893,39141096.45070238,Chhattisgarh
2368,2020,3,Others,81772,45538330.62766186,Chhattisgarh
2369,2020,4,Peer-to-peer payments,14257312,50812302052.952705,Chhattisgarh
2370,2020,4,Merchant payments,11677743,8238390462.202984,Chhattisgarh
2371,2020,4,Recharge & bill payments,9423324,3033918783.208999,Chhattisgarh
2372,2020,4,Financial Services,41308,48082346.06124696,Chhattisgarh
2373,2020,4,Others,129949,82280639.52262866,Chhattisgarh
2374,2018,1,Recharge & bill payments,1177618,206518662.81014803,Chhattisgarh
2375,2018,1,Peer-to-peer payments,550697,1838238336.1663632,Chhattisgarh
2376,2018,1,Merchant payments,42411,39708474.15869055,Chhattisgarh
2377,2018,1,Financial Services,33002,7350624.274461515,Chhattisgarh
2378,2018,1,Others,87786,57339459.82710209,Chhattisgarh
2379,2018,2,Recharge & bill payments,1643461,351709628.0901169,Chhattisgarh
2380,2018,2,Peer-to-peer payments,933066,3703114547.658351,Chhattisgarh
2381,2018,2,Merchant payments,118438,129967815.18510856,Chhattisgarh
2382,2018,2,Financial Services,40299,9405941.62707696,Chhattisgarh
2383,2018,2,Others,80892,69972510.60099621,Chhattisgarh
2384,2018,3,Recharge & bill payments,1911374,443460556.77590346,Chhattisgarh
2385,2018,3,Peer-to-peer payments,1619886,5647949187.747948,Chhattisgarh
2386,2018,3,Merchant payments,220572,145342066.01377475,Chhattisgarh
2387,2018,3,Financial Services,31927,6195179.156999446,Chhattisgarh
2388,2018,3,Others,75845,59360083.75169004,Chhattisgarh
2389,2018,4,Recharge & bill payments,2438959,554514488.4121984,Chhattisgarh
2390,2018,4,Peer-to-peer payments,2342713,8450105299.480802,Chhattisgarh
2391,2018,4,Merchant payments,458091,331842964.57864183,Chhattisgarh
2392,2018,4,Financial Services,42199,9709810.436343707,Chhattisgarh
2393,2018,4,Others,83882,70240102.06349953,Chhattisgarh
2394,2022,1,Peer-to-peer payments,1221863,4934712034.365204,Tripura
2395,2022,1,Merchant payments,992891,1037265262.6570499,Tripura
2396,2022,1,Recharge & bill payments,641170,262348230.9954375,Tripura
2397,2022,1,Financial Services,4351,5782533.2422681665,Tripura
2398,2022,1,Others,10915,7221703.089884497,Tripura
2399,2022,2,Peer-to-peer payments,1443647,5354182193.788111,Tripura
2400,2022,2,Merchant payments,1322009,1235804019.563663,Tripura
2401,2022,2,Recharge & bill payments,638643,278018856.17835283,Tripura
2402,2022,2,Financial Services,3812,4533635.768901512,Tripura
2403,2022,2,Others,10553,5732336.736273008,Tripura
2404,2022,3,Peer-to-peer payments,1836678,6718925839.047781,Tripura
2405,2022,3,Merchant payments,1660497,1589078400.2615328,Tripura
2406,2022,3,Recharge & bill payments,745382,329401812.4140819,Tripura
2407,2022,3,Financial Services,4343,5330626.119674753,Tripura
2408,2022,3,Others,9679,5616127.06807068,Tripura
2409,2022,4,Peer-to-peer payments,2252390,8142233538.414012,Tripura
2410,2022,4,Merchant payments,2054988,1925282618.8109846,Tripura
2411,2022,4,Recharge & bill payments,874800,373875271.19878656,Tripura
2412,2022,4,Financial Services,5787,5028488.55453164,Tripura
2413,2022,4,Others,10225,6551901.175783692,Tripura
2414,2019,1,Peer-to-peer payments,296993,679165332.8123899,Tripura
2415,2019,1,Recharge & bill payments,227997,44429378.42277926,Tripura
2416,2019,1,Merchant payments,46642,28109966.31994779,Tripura
2417,2019,1,Financial Services,4189,461473.58856435167,Tripura
2418,2019,1,Others,5105,4728790.472138839,Tripura
2419,2019,2,Peer-to-peer payments,240776,751113516.2256755,Tripura
2420,2019,2,Recharge & bill payments,218649,48989430.60730426,Tripura
2421,2019,2,Merchant payments,64829,35275706.82877502,Tripura
2422,2019,2,Financial Services,1899,339184.3344705297,Tripura
2423,2019,2,Others,6405,6103644.851151889,Tripura
2424,2019,3,Recharge & bill payments,339539,81845425.35425141,Tripura
2425,2019,3,Peer-to-peer payments,270163,884623553.9011384,Tripura
2426,2019,3,Merchant payments,68399,44802063.64430427,Tripura
2427,2019,3,Financial Services,27970,582020.9903208594,Tripura
2428,2019,3,Others,5646,5524358.927209696,Tripura
2429,2019,4,Recharge & bill payments,373779,88001651.28693296,Tripura
2430,2019,4,Peer-to-peer payments,359076,1071507585.9983547,Tripura
2431,2019,4,Merchant payments,62458,51274033.720727704,Tripura
2432,2019,4,Financial Services,2239,377097.66713108413,Tripura
2433,2019,4,Others,4272,4239791.585043055,Tripura
2434,2021,1,Peer-to-peer payments,643366,2821226150.5919185,Tripura
2435,2021,1,Recharge & bill payments,508718,173211140.89346513,Tripura
2436,2021,1,Merchant payments,350366,333743281.32103896,Tripura
2437,2021,1,Financial Services,3146,2879929.222833151,Tripura
2438,2021,1,Others,5827,4281067.764165951,Tripura
2439,2021,2,Peer-to-peer payments,703728,2865655130.4313264,Tripura
2440,2021,2,Recharge & bill payments,589839,189808502.9050523,Tripura
2441,2021,2,Merchant payments,440060,404915546.5177107,Tripura
2442,2021,2,Financial Services,3656,3503925.3381061675,Tripura
2443,2021,2,Others,7146,4271255.844077852,Tripura
2444,2021,3,Peer-to-peer payments,864329,3491901741.1594186,Tripura
2445,2021,3,Recharge & bill payments,620991,215226019.57596284,Tripura
2446,2021,3,Merchant payments,584079,648504775.623629,Tripura
2447,2021,3,Financial Services,2886,3473153.087671739,Tripura
2448,2021,3,Others,8915,5028078.734792852,Tripura
2449,2021,4,Peer-to-peer payments,1060915,4368786747.103016,Tripura
2450,2021,4,Merchant payments,793636,874005407.7140213,Tripura
2451,2021,4,Recharge & bill payments,650251,241225282.07451886,Tripura
2452,2021,4,Financial Services,3635,5073898.6076811645,Tripura
2453,2021,4,Others,12256,7838128.800210228,Tripura
2454,2020,1,Recharge & bill payments,449584,114355218.03514045,Tripura
2455,2020,1,Peer-to-peer payments,366218,1400694933.570157,Tripura
2456,2020,1,Merchant payments,102861,68590603.6377098,Tripura
2457,2020,1,Financial Services,1722,1066651.521721911,Tripura
2458,2020,1,Others,4117,4071399.6237732675,Tripura
2459,2020,2,Recharge & bill payments,600206,163220166.76643574,Tripura
2460,2020,2,Peer-to-peer payments,346863,1501452755.6890237,Tripura
2461,2020,2,Merchant payments,97816,99795973.60794038,Tripura
2462,2020,2,Financial Services,2904,2247782.5219734698,Tripura
2463,2020,2,Others,4731,2459205.000588993,Tripura
2464,2020,3,Recharge & bill payments,627363,185201997.2796099,Tripura
2465,2020,3,Peer-to-peer payments,477769,1959371082.9173033,Tripura
2466,2020,3,Merchant payments,202106,190218136.2808841,Tripura
2467,2020,3,Financial Services,3828,3141391.5755430083,Tripura
2468,2020,3,Others,6819,3886908.1625436572,Tripura
2469,2020,4,Peer-to-peer payments,650386,2683789889.83192,Tripura
2470,2020,4,Recharge & bill payments,631611,192385823.43220186,Tripura
2471,2020,4,Merchant payments,357567,296872485.4156503,Tripura
2472,2020,4,Financial Services,4084,3666639.308697606,Tripura
2473,2020,4,Others,8242,5416158.232838955,Tripura
2474,2018,1,Recharge & bill payments,86819,14079439.569905948,Tripura
2475,2018,1,Peer-to-peer payments,44844,112229994.97675678,Tripura
2476,2018,1,Financial Services,4842,672247.5881710155,Tripura
2477,2018,1,Merchant payments,4833,6080959.882836086,Tripura
2478,2018,1,Others,6819,4916272.512952799,Tripura
2479,2018,2,Recharge & bill payments,118171,22554398.15273035,Tripura
2480,2018,2,Peer-to-peer payments,73821,197666881.8729688,Tripura
2481,2018,2,Merchant payments,9621,10570951.151568789,Tripura
2482,2018,2,Financial Services,6925,1264101.904810368,Tripura
2483,2018,2,Others,6021,4835385.634057636,Tripura
2484,2018,3,Peer-to-peer payments,186065,398867427.32463384,Tripura
2485,2018,3,Recharge & bill payments,156308,33484811.21282282,Tripura
2486,2018,3,Merchant payments,21476,16092396.41113394,Tripura
2487,2018,3,Financial Services,8106,1080000.0112896338,Tripura
2488,2018,3,Others,5748,4338753.080712541,Tripura
2489,2018,4,Recharge & bill payments,204720,38334816.66379926,Tripura
2490,2018,4,Peer-to-peer payments,179739,549068822.3729683,Tripura
2491,2018,4,Merchant payments,50888,31066467.633390322,Tripura
2492,2018,4,Financial Services,6441,1023126.8205747404,Tripura
2493,2018,4,Others,6271,5392365.973713988,Tripura
2494,2022,1,Peer-to-peer payments,302740,1691281089.989316,Mizoram
2495,2022,1,Recharge & bill payments,190137,76541062.33691595,Mizoram
2496,2022,1,Merchant payments,109669,174157725.41469872,Mizoram
2497,2022,1,Financial Services,731,1657575.282816791,Mizoram
2498,2022,1,Others,1640,1521510.587498479,Mizoram
2499,2022,2,Peer-to-peer payments,332102,1739114390.3016624,Mizoram
2500,2022,2,Recharge & bill payments,172281,70775723.34635986,Mizoram
2501,2022,2,Merchant payments,137279,191484723.76839563,Mizoram
2502,2022,2,Financial Services,656,801633.2114598342,Mizoram
2503,2022,2,Others,1659,1010096.4810587188,Mizoram
2504,2022,3,Peer-to-peer payments,349715,1665955694.9848173,Mizoram
2505,2022,3,Recharge & bill payments,156874,68463689.80469275,Mizoram
2506,2022,3,Merchant payments,150320,209934220.28326848,Mizoram
2507,2022,3,Financial Services,802,880187.5512756812,Mizoram
2508,2022,3,Others,1327,1031819.4438998674,Mizoram
2509,2022,4,Peer-to-peer payments,378295,1750113148.3068104,Mizoram
2510,2022,4,Merchant payments,164389,222455759.17733783,Mizoram
2511,2022,4,Recharge & bill payments,148573,63477925.042983845,Mizoram
2512,2022,4,Financial Services,932,949850.198945797,Mizoram
2513,2022,4,Others,1585,914402.5369417528,Mizoram
2514,2019,1,Peer-to-peer payments,35126,204183867.4116538,Mizoram
2515,2019,1,Recharge & bill payments,30327,6760113.704148788,Mizoram
2516,2019,1,Merchant payments,3984,6470456.031897823,Mizoram
2517,2019,1,Financial Services,133,33512.39606736117,Mizoram
2518,2019,1,Others,736,712945.8536347556,Mizoram
2519,2019,2,Peer-to-peer payments,37364,233471780.00357005,Mizoram
2520,2019,2,Recharge & bill payments,31903,7823562.397702506,Mizoram
2521,2019,2,Merchant payments,5646,5889316.861228463,Mizoram
